spot_location_1,spot_location_2,spot_location_3,gene,is_noise,clustermap
96,240,59,4,0,752.0
105,325,59,4,0,921.0
106,400,56,4,0,1073.0
114,258,57,4,0,1006.0
115,8,57,4,0,505.0
128,146,58,4,0,-1.0
147,213,57,4,0,824.0
147,223,57,4,0,824.0
149,93,57,4,0,506.0
151,264,57,4,0,1320.0
152,188,57,4,0,1292.0
167,423,58,4,0,1062.0
172,127,57,4,0,852.0
173,432,58,4,0,722.0
182,92,57,4,0,909.0
183,224,57,4,0,880.0
184,327,57,4,0,1064.0
187,893,59,4,0,507.0
212,361,56,4,0,853.0
213,197,56,4,0,1074.0
220,189,57,4,-1,-1.0
236,109,57,4,0,548.0
240,145,57,4,0,318.0
246,406,57,4,0,862.0
248,133,57,4,0,291.0
257,281,56,4,0,491.0
261,169,58,4,0,441.0
263,164,57,4,0,441.0
263,360,57,4,0,889.0
265,28,60,4,0,812.0
264,198,57,4,0,899.0
266,822,57,4,0,488.0
266,373,57,4,0,1008.0
270,22,58,4,0,812.0
271,96,62,4,0,1253.0
269,877,58,4,0,813.0
272,118,56,4,0,312.0
271,144,57,4,0,540.0
272,386,57,4,0,1008.0
273,273,58,4,0,491.0
274,840,57,4,0,1497.0
277,128,57,4,0,540.0
282,210,57,4,0,899.0
285,164,57,4,0,509.0
287,930,57,4,0,985.0
287,958,58,4,0,116.0
288,298,58,4,0,-1.0
290,925,57,4,0,759.0
299,79,57,4,-1,-1.0
301,299,58,4,-1,-1.0
306,266,58,4,0,557.0
309,927,58,4,0,1521.0
310,320,57,4,0,1342.0
314,333,56,4,0,1342.0
315,493,58,4,-1,-1.0
325,323,58,4,0,148.0
325,949,58,4,-1,-1.0
328,251,57,4,0,814.0
331,269,57,4,0,1165.0
333,263,57,4,0,1165.0
333,652,57,4,0,796.0
336,87,58,4,0,1241.0
337,310,57,4,0,492.0
338,434,57,4,0,807.0
337,994,56,4,0,744.0
341,210,57,4,0,855.0
341,269,57,4,0,1165.0
341,287,58,4,0,1165.0
341,434,57,4,0,807.0
343,427,57,4,0,807.0
342,1019,60,4,-1,-1.0
346,389,58,4,0,815.0
347,259,57,4,0,1165.0
347,352,59,4,0,518.0
348,432,58,4,0,807.0
349,129,57,4,0,277.0
352,400,59,4,0,815.0
353,16,58,4,0,1097.0
353,100,57,4,0,863.0
355,340,58,4,0,518.0
355,419,58,4,0,807.0
359,469,57,4,0,67.0
359,475,56,4,0,67.0
358,335,58,4,0,492.0
361,413,57,4,0,866.0
361,344,56,4,0,518.0
362,373,57,4,0,289.0
362,504,58,4,0,510.0
363,422,58,4,0,807.0
364,736,57,4,0,1101.0
365,813,58,4,0,519.0
367,444,57,4,0,122.0
370,184,60,4,0,527.0
370,417,59,4,0,866.0
370,502,58,4,0,510.0
371,517,56,4,0,510.0
372,572,56,4,0,94.0
372,715,57,4,0,1101.0
373,861,58,4,0,453.0
374,308,57,4,0,1337.0
373,734,58,4,0,1101.0
375,635,58,4,0,1455.0
376,589,57,4,0,94.0
377,169,59,4,0,816.0
377,629,57,4,0,1455.0
378,424,57,4,0,866.0
378,585,57,4,0,94.0
379,388,57,4,0,289.0
380,517,57,4,0,510.0
380,841,57,4,0,1491.0
382,337,59,4,0,1337.0
383,598,58,4,0,494.0
385,329,58,4,0,1337.0
387,548,60,4,0,903.0
384,823,57,4,0,519.0
386,237,57,4,0,-1.0
388,622,58,4,0,817.0
389,318,57,4,0,1120.0
389,437,57,4,0,1380.0
391,818,58,4,0,519.0
393,169,57,4,0,86.0
395,406,60,4,0,528.0
396,135,57,4,0,797.0
399,592,58,4,0,292.0
400,322,57,4,0,1120.0
400,523,58,4,0,101.0
400,583,56,4,0,292.0
400,547,57,4,0,101.0
401,167,56,4,0,86.0
402,542,57,4,0,101.0
402,156,57,4,0,86.0
404,560,56,4,0,903.0
404,161,57,4,0,86.0
405,413,57,4,0,283.0
407,138,57,4,0,797.0
408,257,57,4,0,856.0
408,383,57,4,0,528.0
410,666,57,4,0,827.0
414,405,57,4,0,283.0
417,702,58,4,0,498.0
418,412,57,4,0,283.0
419,481,57,4,0,932.0
419,692,57,4,0,827.0
419,177,56,4,0,138.0
420,710,57,4,0,498.0
421,730,58,4,0,724.0
419,760,58,4,0,788.0
419,823,57,4,0,1487.0
421,823,57,4,0,1487.0
424,7,59,4,0,871.0
427,718,56,4,0,724.0
427,402,57,4,0,283.0
431,165,56,4,0,138.0
433,4,58,4,0,1076.0
432,269,57,4,-1,-1.0
432,518,57,4,0,1416.0
434,706,57,4,0,724.0
435,223,58,4,0,455.0
437,517,57,4,0,1416.0
436,713,56,4,0,818.0
437,719,57,4,0,818.0
438,678,57,4,0,827.0
439,328,57,4,-1,-1.0
440,447,57,4,0,1388.0
445,215,57,4,0,455.0
448,616,57,4,0,281.0
451,411,57,4,0,68.0
453,679,58,4,-1,-1.0
455,190,57,4,0,784.0
456,363,57,4,0,1356.0
456,557,57,4,0,1169.0
456,602,57,4,0,-1.0
457,319,57,4,0,904.0
461,607,57,4,0,499.0
463,463,57,4,0,323.0
466,343,58,4,0,904.0
467,449,57,4,0,68.0
473,476,57,4,0,1402.0
476,153,57,4,0,1282.0
477,81,57,4,0,934.0
477,440,57,4,0,-1.0
480,534,57,4,0,1117.0
480,540,57,4,0,1117.0
482,169,57,4,0,1282.0
491,160,57,4,0,1282.0
497,36,58,4,0,679.0
497,105,57,4,0,910.0
509,158,57,4,0,883.0
512,152,57,4,0,883.0
512,571,56,4,0,549.0
513,522,57,4,0,1420.0
518,655,57,4,0,397.0
520,18,58,4,0,1002.0
521,404,57,4,0,927.0
527,395,56,4,-1,-1.0
528,408,57,4,0,132.0
528,415,58,4,0,132.0
533,88,57,4,0,884.0
536,84,57,4,0,884.0
536,501,57,4,0,1410.0
536,164,59,4,0,1279.0
538,489,57,4,0,1410.0
539,675,57,4,0,79.0
540,289,57,4,0,970.0
542,103,56,4,0,1048.0
544,50,57,4,0,973.0
543,690,56,4,0,-1.0
550,506,57,4,0,529.0
557,690,57,4,0,-1.0
559,511,57,4,0,529.0
560,55,58,4,0,973.0
560,535,57,4,0,1421.0
561,540,58,4,0,1421.0
563,220,57,4,0,754.0
565,330,60,4,0,885.0
563,474,58,4,0,1393.0
566,110,57,4,0,992.0
566,411,57,4,0,380.0
567,175,57,4,0,103.0
570,88,56,4,0,836.0
569,207,57,4,0,754.0
572,533,57,4,0,1421.0
572,237,56,4,0,125.0
573,97,57,4,0,735.0
575,56,56,4,0,736.0
575,63,57,4,0,736.0
581,586,58,4,0,464.0
583,682,58,4,0,1461.0
584,99,57,4,0,735.0
587,585,56,4,0,464.0
588,454,57,4,0,772.0
592,38,58,4,0,987.0
591,129,56,4,0,1000.0
591,287,57,4,0,544.0
594,108,57,4,0,1075.0
593,260,58,4,0,500.0
595,272,57,4,0,500.0
597,33,56,4,0,987.0
597,143,57,4,0,501.0
602,157,56,4,0,1275.0
601,425,57,4,0,76.0
602,545,56,4,0,570.0
603,667,57,4,0,135.0
604,578,58,4,0,464.0
607,679,57,4,0,135.0
610,125,57,4,0,1000.0
612,674,57,4,0,135.0
615,190,58,4,0,1294.0
614,581,57,4,0,464.0
616,264,56,4,0,798.0
622,420,57,4,0,515.0
622,547,57,4,0,570.0
623,550,57,4,0,570.0
624,648,58,4,0,105.0
625,536,57,4,0,531.0
628,408,59,4,0,515.0
629,680,57,4,0,276.0
629,567,58,4,0,111.0
634,244,57,4,0,1317.0
634,425,57,4,0,515.0
637,596,58,4,0,172.0
640,654,57,4,0,477.0
643,569,57,4,0,111.0
647,583,58,4,0,172.0
646,608,57,4,0,550.0
649,566,57,4,0,111.0
649,551,57,4,0,112.0
657,539,57,4,0,531.0
662,27,57,4,0,800.0
665,514,58,4,0,867.0
667,113,57,4,0,483.0
667,555,56,4,0,837.0
670,63,57,4,0,993.0
670,608,57,4,0,550.0
671,623,57,4,0,1451.0
671,272,59,4,0,838.0
674,298,58,4,0,1331.0
676,86,58,4,0,-1.0
676,186,56,4,0,1287.0
679,101,57,4,0,1107.0
680,325,58,4,0,382.0
683,437,57,4,0,545.0
686,212,56,4,0,161.0
687,405,57,4,0,876.0
689,279,57,4,0,991.0
690,149,58,4,0,113.0
691,313,57,4,-1,-1.0
691,433,57,4,0,545.0
691,709,58,4,0,1471.0
693,25,56,4,-1,-1.0
698,21,58,4,0,308.0
704,767,57,4,0,1059.0
706,169,57,4,0,136.0
709,142,57,4,0,113.0
709,339,57,4,-1,-1.0
710,467,57,4,0,155.0
711,222,56,4,0,558.0
713,312,58,4,0,271.0
715,632,56,4,0,369.0
716,783,57,4,0,1067.0
719,146,57,4,0,1152.0
717,661,57,4,0,294.0
719,789,57,4,0,1067.0
720,676,57,4,0,801.0
723,671,58,4,0,801.0
725,579,57,4,0,107.0
726,290,57,4,0,820.0
726,542,57,4,0,286.0
728,556,57,4,0,839.0
731,89,57,4,-1,-1.0
734,716,57,4,0,1471.0
734,803,57,4,0,108.0
737,543,57,4,0,286.0
741,31,57,4,0,810.0
743,120,56,4,0,572.0
743,70,59,4,0,810.0
753,641,56,4,0,727.0
755,531,58,4,0,533.0
757,547,57,4,0,71.0
756,690,56,4,0,120.0
761,392,58,4,0,98.0
764,750,57,4,0,1066.0
766,687,57,4,0,1466.0
774,492,57,4,0,1412.0
777,441,57,4,0,1382.0
780,438,58,4,0,1382.0
783,402,56,4,0,1363.0
785,399,57,4,0,1363.0
786,413,57,4,0,547.0
790,497,57,4,0,811.0
790,436,57,4,0,547.0
792,413,58,4,0,1363.0
805,422,57,4,0,547.0
807,41,57,4,0,121.0
807,443,58,4,0,547.0
812,482,58,4,0,1119.0
810,871,58,4,0,828.0
811,408,57,4,0,469.0
813,11,58,4,0,484.0
823,406,57,4,0,469.0
827,38,58,4,0,121.0
831,401,57,4,0,469.0
843,42,58,4,-1,-1.0
853,20,62,4,0,287.0
863,438,57,4,0,878.0
871,413,57,4,-1,-1.0
871,422,57,4,-1,-1.0
874,760,57,4,0,802.0
883,875,58,4,0,517.0
887,879,59,4,0,517.0
905,749,60,4,0,908.0
910,853,56,4,0,968.0
930,874,60,4,0,1010.0
933,862,59,4,0,1010.0
946,528,56,4,0,995.0
945,779,56,4,0,821.0
948,726,57,4,0,1473.0
950,691,58,4,0,177.0
951,483,57,4,0,115.0
954,605,58,4,0,88.0
964,824,58,4,-1,-1.0
964,791,57,4,0,821.0
988,682,57,4,0,822.0
989,856,56,4,0,1113.0
996,553,57,4,0,1069.0
1000,512,56,4,0,137.0
1003,497,57,4,0,137.0
1007,584,57,4,0,740.0
1007,860,59,4,-1,-1.0
1015,512,58,4,0,485.0
1023,768,60,4,0,539.0
4,980,59,4,0,300.0
36,41,65,4,0,-1.0
39,655,59,4,0,139.0
54,657,58,4,0,823.0
55,653,58,4,0,823.0
95,198,58,4,-1,-1.0
96,339,59,4,0,832.0
100,606,57,4,0,486.0
102,231,59,4,-1,-1.0
103,608,57,4,0,486.0
103,334,58,4,0,832.0
112,409,58,4,0,1073.0
114,171,58,4,0,803.0
125,18,63,4,0,-1.0
126,212,58,4,0,824.0
126,378,58,4,0,282.0
129,231,58,4,0,824.0
138,128,58,4,0,731.0
142,208,58,4,0,824.0
143,386,58,4,0,282.0
148,194,59,4,0,1292.0
157,434,58,4,0,1062.0
163,182,59,4,0,140.0
172,132,58,4,0,852.0
177,393,58,4,0,582.0
189,406,58,4,0,690.0
190,411,59,4,0,690.0
195,126,59,4,0,566.0
195,402,58,4,0,303.0
203,306,59,4,0,1014.0
208,301,58,4,0,1014.0
225,900,58,4,0,641.0
229,1023,59,4,0,526.0
233,878,58,4,0,508.0
238,349,58,4,0,869.0
247,1012,59,4,0,526.0
249,876,58,4,0,508.0
256,273,58,4,0,491.0
263,412,59,4,0,862.0
270,980,58,4,0,1534.0
272,270,59,4,0,491.0
276,230,59,4,0,267.0
278,382,58,4,-1,-1.0
284,4,59,4,0,1185.0
290,123,58,4,0,152.0
293,159,58,4,0,509.0
300,875,59,4,0,1071.0
301,932,58,4,0,759.0
304,140,59,4,0,509.0
304,248,58,4,0,299.0
305,3,58,4,0,174.0
307,324,58,4,0,1342.0
313,12,58,4,0,1063.0
315,321,57,4,0,1342.0
314,819,58,4,0,854.0
315,183,58,4,0,795.0
318,307,58,4,0,148.0
317,900,58,4,0,825.0
318,123,58,4,0,277.0
320,86,58,4,0,1241.0
320,344,57,4,0,1342.0
321,781,58,4,0,806.0
321,894,59,4,0,825.0
323,249,57,4,0,474.0
324,5,60,4,0,259.0
325,876,58,4,0,1071.0
327,220,58,4,0,855.0
329,338,58,4,0,1342.0
335,777,57,4,0,826.0
336,871,59,4,0,1504.0
338,240,58,4,0,474.0
339,649,58,4,0,796.0
340,850,57,4,0,1504.0
346,235,62,4,0,855.0
342,1008,58,4,0,744.0
342,227,58,4,0,855.0
344,329,59,4,0,492.0
343,386,57,4,0,815.0
345,335,58,4,0,492.0
349,358,59,4,0,518.0
351,410,59,4,0,815.0
352,338,57,4,0,518.0
352,314,58,4,0,100.0
356,588,58,4,0,94.0
358,593,57,4,0,94.0
358,987,58,4,0,787.0
358,458,58,4,0,67.0
365,179,58,4,0,527.0
366,797,59,4,0,95.0
367,496,59,4,0,510.0
369,488,58,4,0,510.0
369,817,61,4,0,519.0
371,513,58,4,0,510.0
371,190,60,4,0,527.0
371,492,57,4,0,510.0
371,519,57,4,0,510.0
372,837,58,4,0,123.0
373,359,58,4,0,289.0
374,780,60,4,0,95.0
373,845,58,4,0,519.0
374,367,58,4,0,289.0
375,710,57,4,0,1101.0
375,714,58,4,0,1101.0
375,348,60,4,0,289.0
377,435,59,4,0,866.0
378,831,58,4,0,519.0
382,408,63,4,0,866.0
382,401,61,4,0,866.0
384,152,58,4,0,797.0
384,783,57,4,0,95.0
384,789,57,4,0,95.0
385,556,57,4,0,903.0
389,433,57,4,0,1380.0
390,538,59,4,0,101.0
389,617,58,4,0,494.0
391,256,60,4,-1,-1.0
394,553,62,4,0,903.0
395,616,60,4,0,494.0
396,428,58,4,0,1380.0
397,395,60,4,0,528.0
397,581,58,4,0,292.0
397,712,58,4,0,498.0
399,370,57,4,-1,-1.0
400,666,57,4,0,827.0
401,222,61,4,0,1308.0
402,34,59,4,0,1213.0
402,605,57,4,0,494.0
401,708,58,4,0,498.0
402,717,58,4,0,498.0
407,186,61,4,0,527.0
406,386,60,4,0,528.0
407,390,58,4,0,528.0
412,229,58,4,0,1308.0
412,409,58,4,0,283.0
413,610,59,4,0,274.0
413,710,58,4,0,498.0
413,415,57,4,0,283.0
412,617,59,4,0,131.0
416,393,58,4,0,283.0
417,234,59,4,0,1308.0
420,232,58,4,0,1308.0
426,627,59,4,0,131.0
426,665,58,4,0,827.0
427,405,57,4,0,283.0
428,505,58,4,0,808.0
428,711,58,4,0,724.0
428,489,59,4,0,808.0
429,672,59,4,0,827.0
432,668,59,4,0,827.0
435,522,58,4,0,1416.0
435,733,59,4,0,818.0
444,205,59,4,0,791.0
446,528,58,4,0,1416.0
457,238,58,4,0,455.0
457,619,58,4,0,281.0
460,604,57,4,0,499.0
462,356,58,4,0,904.0
465,348,58,4,0,904.0
470,344,58,4,0,904.0
475,446,57,4,-1,-1.0
474,575,59,4,0,1117.0
481,156,58,4,0,1282.0
485,663,58,4,0,284.0
497,68,58,4,0,934.0
512,592,60,4,0,511.0
521,52,59,4,0,1002.0
524,536,58,4,0,1420.0
532,662,58,4,0,397.0
539,511,57,4,0,529.0
544,21,58,4,0,1002.0
545,105,60,4,0,1048.0
546,187,58,4,0,512.0
546,314,57,4,0,885.0
557,260,57,4,0,125.0
558,613,58,4,0,513.0
563,162,59,4,0,103.0
567,542,58,4,0,1421.0
569,157,59,4,0,103.0
570,161,59,4,0,103.0
573,315,57,4,0,885.0
575,162,59,4,0,103.0
575,664,58,4,0,1461.0
576,280,58,4,0,544.0
574,481,59,4,0,83.0
578,311,59,4,0,564.0
582,211,58,4,0,754.0
583,649,58,4,0,522.0
588,244,59,4,0,145.0
587,625,58,4,0,1450.0
591,146,58,4,0,126.0
592,649,58,4,0,514.0
594,218,60,4,0,792.0
592,282,59,4,0,755.0
593,429,58,4,0,515.0
597,140,58,4,0,501.0
597,571,58,4,0,134.0
602,108,59,4,0,905.0
609,678,58,4,0,135.0
616,666,60,4,0,135.0
615,557,58,4,0,570.0
618,153,58,4,0,1275.0
619,176,58,4,0,169.0
619,426,58,4,0,515.0
618,569,60,4,0,570.0
622,559,58,4,0,570.0
634,413,60,4,0,515.0
635,156,57,4,0,106.0
640,415,57,4,0,515.0
641,637,58,4,0,477.0
646,564,60,4,0,111.0
646,698,58,4,0,1167.0
648,652,58,4,0,477.0
648,240,62,4,0,1309.0
647,545,60,4,0,531.0
648,614,59,4,0,550.0
650,67,58,4,0,1070.0
651,618,58,4,0,550.0
653,550,58,4,0,112.0
655,490,57,4,0,154.0
658,541,59,4,0,531.0
670,389,59,4,0,-1.0
675,90,58,4,0,1107.0
678,513,58,4,0,867.0
678,33,57,4,-1,-1.0
678,502,58,4,0,867.0
685,698,58,4,0,1471.0
690,320,58,4,-1,-1.0
690,632,58,4,0,516.0
692,282,59,4,0,170.0
696,127,59,4,0,1262.0
695,259,58,4,0,991.0
696,178,59,4,0,911.0
697,444,59,4,0,545.0
701,624,57,4,0,516.0
702,457,58,4,0,1389.0
704,620,58,4,0,516.0
704,600,58,4,0,516.0
707,75,59,4,0,846.0
710,703,58,4,0,1471.0
712,621,58,4,0,516.0
712,742,58,4,0,1059.0
713,559,59,4,0,839.0
716,549,59,4,0,839.0
715,629,58,4,0,369.0
718,30,59,4,-1,-1.0
718,666,59,4,0,472.0
721,271,58,4,0,538.0
721,553,59,4,0,839.0
723,559,57,4,0,839.0
722,649,59,4,0,294.0
724,587,59,4,0,107.0
726,679,58,4,0,801.0
734,681,59,4,0,120.0
739,665,59,4,0,786.0
747,517,59,4,0,533.0
747,542,58,4,0,286.0
749,539,58,4,0,286.0
749,688,58,4,0,120.0
752,521,61,4,0,533.0
761,751,57,4,0,1066.0
764,625,58,4,0,1448.0
764,699,59,4,0,1466.0
765,397,58,4,0,98.0
772,3,58,4,0,503.0
777,61,60,4,0,383.0
779,397,57,4,0,98.0
783,435,57,4,0,1382.0
790,501,58,4,0,811.0
793,774,57,4,0,-1.0
796,424,58,4,0,547.0
801,433,58,4,0,547.0
802,887,59,4,0,828.0
803,483,58,4,0,811.0
805,499,58,4,0,811.0
809,487,58,4,0,1119.0
814,388,59,4,-1,-1.0
812,425,57,4,0,469.0
812,423,59,4,0,469.0
816,793,58,4,0,829.0
825,820,60,4,0,384.0
836,401,59,4,0,469.0
843,880,60,4,-1,-1.0
846,27,60,4,0,287.0
856,48,59,4,-1,-1.0
859,4,58,4,-1,-1.0
887,817,58,4,-1,-1.0
891,814,58,4,-1,-1.0
897,21,59,4,0,-1.0
896,772,58,4,0,80.0
931,20,60,4,0,849.0
937,2,61,4,-1,-1.0
950,520,61,4,0,995.0
951,542,58,4,0,1426.0
960,714,58,4,-1,-1.0
961,565,58,4,0,1426.0
960,589,58,4,0,840.0
972,869,60,4,0,73.0
975,635,59,4,0,88.0
978,574,58,4,0,830.0
980,873,58,4,0,73.0
991,744,63,4,0,996.0
995,828,59,4,0,163.0
998,642,58,4,-1,-1.0
1001,521,58,4,0,137.0
1002,833,58,4,0,163.0
1005,514,59,4,0,137.0
1020,517,59,4,0,485.0
11,652,61,4,0,542.0
11,1006,59,4,-1,-1.0
45,611,59,4,0,831.0
50,999,61,4,0,300.0
88,347,59,4,0,832.0
94,330,60,4,0,832.0
101,370,59,4,0,141.0
125,330,60,4,0,921.0
125,368,60,4,0,282.0
125,402,61,4,0,1073.0
126,346,60,4,0,921.0
129,92,61,4,0,506.0
136,351,59,4,0,983.0
138,369,58,4,-1,-1.0
153,383,60,4,0,1058.0
163,355,59,4,0,758.0
173,264,60,4,0,833.0
174,231,59,4,0,880.0
179,39,61,4,0,143.0
177,147,59,4,-1,-1.0
188,141,60,4,0,566.0
192,879,59,4,0,507.0
196,367,59,4,0,853.0
200,100,60,4,0,574.0
201,413,60,4,0,303.0
206,380,59,4,0,834.0
209,88,61,4,0,424.0
211,1,60,4,0,868.0
211,307,58,4,0,1014.0
215,108,58,4,0,535.0
220,888,59,4,0,-1.0
223,1019,61,4,0,526.0
229,336,59,4,0,1065.0
229,362,60,4,-1,-1.0
234,122,61,4,0,548.0
238,361,60,4,0,1008.0
240,163,60,4,0,783.0
242,344,59,4,0,869.0
243,141,59,4,0,318.0
247,7,60,4,0,700.0
247,883,60,4,0,508.0
247,1007,60,4,0,526.0
249,398,59,4,0,862.0
248,854,64,4,0,508.0
251,395,60,4,0,862.0
254,238,59,4,0,893.0
255,993,59,4,0,844.0
256,1,59,4,0,700.0
258,161,61,4,0,441.0
260,988,61,4,0,1534.0
264,894,60,4,0,63.0
267,290,60,4,0,491.0
269,976,61,4,0,1534.0
272,64,64,4,-1,-1.0
273,896,60,4,0,1173.0
277,371,59,4,0,889.0
279,131,60,4,0,540.0
282,289,60,4,0,491.0
281,274,61,4,0,557.0
279,298,61,4,0,491.0
281,961,60,4,0,116.0
284,225,59,4,0,267.0
285,364,60,4,-1,-1.0
283,236,64,4,0,299.0
287,293,59,4,0,-1.0
288,344,59,4,-1,-1.0
287,810,60,4,0,854.0
287,966,59,4,0,116.0
290,221,63,4,0,870.0
290,218,59,4,0,870.0
291,832,60,4,0,478.0
294,93,59,4,0,-1.0
295,853,58,4,0,117.0
297,243,58,4,0,299.0
301,161,62,4,0,509.0
301,197,60,4,0,1296.0
300,879,58,4,0,1071.0
301,226,60,4,0,870.0
305,121,59,4,0,450.0
306,918,59,4,0,825.0
306,922,59,4,-1,-1.0
307,159,59,4,0,509.0
310,204,62,4,0,1296.0
315,909,59,4,0,825.0
316,218,60,4,0,855.0
320,237,58,4,0,474.0
324,766,58,4,0,806.0
331,111,60,4,0,277.0
336,651,58,4,0,796.0
339,852,59,4,0,1504.0
343,146,59,4,0,278.0
345,350,59,4,0,518.0
348,242,60,4,0,855.0
350,341,59,4,0,518.0
350,344,61,4,0,518.0
349,418,59,4,0,807.0
355,253,61,4,0,474.0
354,298,60,4,0,761.0
357,426,59,4,0,807.0
357,353,59,4,0,518.0
358,92,60,4,0,277.0
361,198,59,4,0,527.0
362,742,59,4,0,479.0
364,831,60,4,0,123.0
365,147,60,4,0,493.0
367,845,60,4,0,519.0
367,782,59,4,0,95.0
369,848,59,4,0,519.0
369,434,59,4,0,122.0
371,496,59,4,0,510.0
372,506,59,4,0,510.0
372,322,59,4,0,1337.0
374,854,58,4,0,519.0
377,414,59,4,0,866.0
376,513,59,4,0,510.0
377,789,60,4,0,95.0
377,852,58,4,0,519.0
378,823,60,4,0,519.0
380,187,59,4,0,527.0
381,438,60,4,0,1380.0
381,320,59,4,0,1337.0
381,826,59,4,0,519.0
382,796,59,4,0,413.0
382,836,60,4,0,519.0
383,417,60,4,0,866.0
384,831,59,4,0,519.0
383,849,59,4,0,519.0
385,697,58,4,0,498.0
384,818,59,4,0,519.0
384,845,58,4,0,519.0
385,437,59,4,0,1380.0
388,638,58,4,0,1455.0
389,557,59,4,0,903.0
391,310,60,4,0,1120.0
389,402,61,4,0,866.0
390,194,60,4,0,527.0
391,560,60,4,0,903.0
394,712,59,4,0,498.0
398,576,59,4,0,292.0
399,468,58,4,0,1401.0
400,202,61,4,0,527.0
401,256,59,4,0,856.0
401,313,60,4,0,1120.0
400,640,58,4,0,1455.0
404,521,59,4,0,101.0
405,627,60,4,0,131.0
406,401,59,4,0,283.0
406,556,59,4,0,903.0
406,704,59,4,0,498.0
407,714,58,4,0,498.0
409,716,59,4,0,498.0
410,718,58,4,0,498.0
412,235,63,4,0,1308.0
411,551,59,4,0,903.0
413,678,59,4,0,827.0
420,400,59,4,0,283.0
421,260,60,4,0,856.0
421,465,60,4,0,1396.0
425,494,59,4,0,808.0
427,155,60,4,0,489.0
427,306,59,4,0,881.0
431,577,59,4,0,499.0
432,524,58,4,0,1416.0
434,721,60,4,0,818.0
435,180,60,4,0,138.0
435,658,59,4,0,857.0
438,56,59,4,0,1238.0
439,228,58,4,0,455.0
447,26,60,4,0,480.0
450,154,60,4,0,96.0
449,511,59,4,0,1416.0
453,621,59,4,0,281.0
458,225,58,4,0,455.0
457,664,59,4,-1,-1.0
458,197,59,4,0,784.0
458,336,58,4,0,904.0
461,536,59,4,-1,-1.0
462,581,58,4,0,102.0
467,80,59,4,0,1160.0
472,522,59,4,-1,-1.0
473,524,59,4,0,1117.0
475,531,59,4,0,1117.0
477,84,58,4,0,934.0
485,79,62,4,0,934.0
484,393,59,4,0,858.0
485,567,59,4,0,1117.0
492,77,61,4,0,934.0
501,551,60,4,-1,-1.0
511,542,61,4,-1,-1.0
513,109,59,4,0,910.0
514,518,59,4,0,1420.0
518,528,60,4,0,1420.0
521,190,59,4,0,512.0
522,393,58,4,-1,-1.0
522,556,59,4,0,549.0
525,113,60,4,0,1048.0
532,411,60,4,0,132.0
540,106,59,4,0,1048.0
541,642,59,4,0,1453.0
543,541,58,4,0,887.0
546,151,61,4,0,103.0
544,521,59,4,0,529.0
545,156,61,4,0,1279.0
548,513,59,4,0,529.0
549,104,60,4,0,1048.0
549,185,61,4,0,103.0
549,309,62,4,0,885.0
552,170,59,4,0,103.0
553,308,59,4,0,885.0
555,621,58,4,0,513.0
559,63,59,4,0,1233.0
559,299,58,4,0,564.0
568,323,59,4,0,885.0
572,113,60,4,0,992.0
573,655,60,4,0,522.0
575,327,58,4,0,885.0
578,152,60,4,0,501.0
579,75,59,4,0,836.0
579,646,59,4,0,522.0
582,554,60,4,0,1425.0
585,168,59,4,0,416.0
588,558,59,4,0,570.0
591,211,59,4,0,792.0
590,668,60,4,0,1461.0
593,159,61,4,0,416.0
592,579,60,4,0,464.0
598,222,60,4,0,792.0
598,594,59,4,0,464.0
601,665,60,4,0,135.0
602,671,59,4,0,135.0
603,568,58,4,0,502.0
605,178,59,4,0,1294.0
608,669,60,4,0,135.0
612,454,58,4,0,456.0
615,143,59,4,0,1275.0
621,412,58,4,0,515.0
623,633,59,4,0,477.0
624,593,59,4,0,172.0
625,605,61,4,0,172.0
627,309,59,4,0,468.0
627,621,59,4,0,550.0
631,654,59,4,0,105.0
632,515,60,4,0,875.0
636,584,63,4,0,172.0
636,592,61,4,0,172.0
638,556,62,4,0,112.0
643,493,59,4,0,154.0
644,603,59,4,0,550.0
645,639,59,4,0,477.0
644,189,59,4,0,799.0
649,612,58,4,0,550.0
656,589,59,4,0,550.0
659,262,59,4,0,838.0
658,416,61,4,0,127.0
658,605,60,4,0,550.0
661,184,59,4,0,1287.0
663,541,59,4,0,531.0
665,707,59,4,0,1167.0
666,427,59,4,0,127.0
668,561,59,4,0,837.0
669,261,59,4,0,838.0
680,152,58,4,0,1276.0
683,304,58,4,0,170.0
684,155,60,4,0,1276.0
687,613,60,4,0,516.0
687,659,59,4,0,428.0
690,436,58,4,0,545.0
689,457,59,4,0,546.0
689,698,58,4,0,1471.0
692,190,58,4,0,-1.0
691,339,60,4,0,745.0
691,665,60,4,0,428.0
691,729,59,4,0,1077.0
692,398,59,4,0,876.0
694,199,60,4,0,558.0
695,147,59,4,0,113.0
699,513,59,4,0,179.0
700,599,59,4,0,516.0
701,205,60,4,0,558.0
702,167,60,4,0,136.0
708,133,58,4,0,1262.0
708,577,59,4,0,107.0
709,386,59,4,-1,-1.0
715,653,61,4,0,369.0
715,7,60,4,0,308.0
716,747,59,4,0,1059.0
716,554,58,4,0,839.0
724,686,61,4,0,801.0
726,649,58,4,0,294.0
735,674,61,4,0,120.0
735,745,59,4,0,147.0
738,300,61,4,0,820.0
738,552,59,4,0,286.0
742,550,58,4,0,286.0
745,544,58,4,0,286.0
744,547,59,4,0,286.0
